Date,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Soil_Quality,Crop_Yield
2022-10-08,Cotton,Clay,5.452986468073236,12.123695384167812,59.003176687237406,2.095587488548199,86.88880341601231,56.151612357363355,116.08066150600628,8,0.9700771940962922
2022-10-09,Cotton,Clay,5.726590757749194,40.06563494664721,76.77032888048376,0.5,152.6935247754585,62.791454329389694,91.32266376840734,9,1.5732370894989443
2022-10-10,Sugarcane,Sandy,7.409938863341505,19.53065436845265,54.739805141583005,0.6978028462113535,97.73123871304992,28.741915007600124,57.34631505835411,3,4.955108494850794
2022-10-11,Wheat,Loamy,7.53659281298692,36.30134242607333,50.163258623576624,0.5,170.3720096130755,57.560106125382745,15.0,10,0.7036581281605812
2022-10-12,Soybean,Loamy,7.216967520676113,23.229032721225142,64.21638711289535,0.9756671517986308,153.25963428891953,61.27434365676399,61.35267572986199,7,2.5672482746913796
2022-10-13,Sugarcane,Silt,5.240391061091846,15.953566363580448,95.0,0.5420912234918063,112.38037385914036,59.995239625466,99.47034374202072,3,8.499948052376267
2022-10-14,Wheat,Silt,5.963927761132606,29.072547119432024,61.15999119053734,3.733871767689838,159.22291295688942,35.07174958428166,67.15890963430107,3,0.6994289423553322
2022-10-15,Sugarcane,Loamy,6.688278489438216,21.871545144536565,61.8939195347152,3.231371287314083,110.57809054608776,42.72725999220621,74.40281008858972,4,19.074746756396888
2022-10-16,Soybean,Sandy,5.48086284570789,23.343191154694022,48.26660942216324,0.5,125.30849501663845,84.18359995394971,73.28813521722353,5,1.2972890888679867
2022-10-17,Maize,Loamy,8.145155312155152,26.159247474718143,70.77643245872991,1.7663119426277967,143.4097214473402,32.302915171979265,63.54807119324877,7,3.4682207187217924
2022-10-18,Maize,Chalk,4.0,18.502297314010487,78.2558510423231,1.052255754977116,104.41852666058851,52.80466418037621,99.87897661096332,8,2.3567373249190715
2022-10-19,Maize,Silt,5.565512581557017,12.030909167037127,55.905438301162484,1.2339182624741876,180.41154316851274,45.867770610282335,96.88111818190532,8,4.151239503124742
2022-10-20,Maize,Loamy,5.888520196556202,24.5898430821253,73.03597413990147,2.5739223213069615,122.79941163511779,56.75159461070422,76.39949478890533,2,1.3046312600506993
2022-10-21,Barley,Silt,4.0,32.71134162107069,56.02207937684605,6.868682194427911,131.5859131566895,78.08862300194079,101.19674984768353,8,1.6254772962449813
2022-10-22,Rice,Loamy,4.824525043716571,17.787269928705957,36.594178575015334,6.828560364025824,67.3443806340288,38.16763171265369,81.49557650684615,9,1.6336935321026445
2022-10-23,Barley,Peat,7.2503474150504825,26.231698130125082,71.86046948277624,1.5983012420401903,94.21832254621637,57.305717760836984,84.07999174282965,7,1.7132067356496197
2022-10-24,Barley,Silt,6.536340363863556,37.04405718839357,95.0,1.4986441194031368,126.51536347172855,64.17539262893607,69.44488893541353,10,2.217482367313334
2022-10-25,Barley,Sandy,8.387763226451483,24.281880901809217,47.0615546442631,2.1892833175362907,154.74940959433363,43.36754159523491,67.49240817958838,8,1.7145053127594148
2022-10-26,Maize,Peat,8.354271735061783,25.688754974366873,67.69069753057677,1.9280182041183145,176.5172334810137,33.025224100500715,65.78804928558807,1,0.39122282294018557
2022-10-27,Soybean,Chalk,7.019655654324736,25.44169882880309,84.64632724404282,0.5,77.572803952451,52.016741461703724,75.98778303987525,3,0.5224572438673306
2022-10-28,Cotton,Loamy,6.8758858988008535,19.54124459285552,63.470212618984924,2.593582486089707,86.93527011730359,50.45645538358774,95.54063189816767,2,0.4574361188650908
2022-10-29,Cotton,Chalk,6.579117330294681,17.05316385253299,43.59748858255242,2.6364968728445346,70.80603530978414,17.24185810585508,64.74443154556245,7,0.27410207710647505
2022-10-30,Rice,Silt,4.0,17.085901045431406,65.6743729472022,1.795351978287046,139.74451164157136,34.26934649843214,81.39956414229133,8,2.128159877163214
2022-10-31,Maize,Peat,4.8265285840087095,27.945465576058186,87.35539972293476,1.6031259786970966,176.53317461515152,64.52151204692933,113.96855139881391,2,0.9109884046326596
2022-11-01,Maize,Chalk,6.620810603718721,31.062978895461953,57.401982607424586,8.387977141068486,113.68107276197482,40.990322151190256,112.73599089548301,2,0.9895256648467992
2022-11-02,Maize,Sandy,7.239230850497206,31.440657907502814,68.4836428257219,2.7550585833668806,122.33497635703263,59.22914701911838,49.27178042171417,6,2.3411998124929427
2022-11-03,Sugarcane,Silt,6.847603774565769,21.9716571699563,49.19708494679804,5.08301811771175,125.30121441687588,28.989967360300113,151.49712626670018,6,21.572215680786194
2022-11-04,Wheat,Peat,5.429042038741211,33.74646832744517,63.50790539318173,9.226994130536097,101.23719462774588,52.50747714779368,99.06586915605749,6,1.1015650858432207
2022-11-05,Sugarcane,Chalk,7.624887538963395,27.458910556083413,70.800373091659,4.983799681547562,71.147668229851,52.47188129075277,65.3148370196918,6,15.11151183765115
2022-11-06,Wheat,Peat,8.278932834505564,25.56593777432815,66.8877920553068,8.593037075176454,162.39851162174045,55.982936173722436,23.966815485690432,8,0.8602839163987772
2022-11-07,Maize,Peat,7.625587520349608,10.0,58.52753929630196,4.27253174754548,126.170127607978,42.45616064369126,106.23200040872736,2,0.870752550228997
2022-11-08,Maize,Chalk,7.687519195508565,18.460723107148937,71.64489059174285,0.5594243875051854,98.0727757391734,53.17623951498372,92.57503158921901,4,1.4427870813750279
2022-11-09,Sugarcane,Clay,5.828929042453747,12.831216782101794,75.04246335582502,0.7721586749280329,240.2050721637023,87.90392990216804,52.23699682074705,3,6.8423604701838965
2022-11-10,Sugarcane,Loamy,7.791120947240959,30.016588056512877,76.03398492975235,0.6466247498772228,119.88658446255778,58.389123814781186,83.27085375835645,2,12.253788476167026
2022-11-11,Wheat,Silt,6.674910367193188,25.76026665544026,60.606070473814725,1.1663819420594161,51.51919036350334,79.44610246316749,38.00461817955671,5,0.44296207411445643
2022-11-12,Cotton,Silt,7.113866634226405,16.42410890891913,55.68486419916685,1.3154813779271868,146.1923545334546,46.540101066583325,38.97767434166803,7,0.8093020482174699
2022-11-13,Wheat,Silt,6.938518211389651,27.434900467741294,94.44678517472677,5.0009147305895585,46.33832812805582,10.0,71.09497625042306,5,0.1266875132681991
2022-11-14,Sugarcane,Peat,6.354215473471506,13.61206107034922,67.06436241798785,1.3428575575172772,138.64047409079905,65.02773850159882,73.31231530545195,4,14.011753284046792
2022-11-15,Soybean,Chalk,5.467997029853238,16.649895213859324,61.13769031096703,3.897254463537284,137.57858026501933,89.30542706020188,124.78112909983378,10,2.2147612635269254
2022-11-16,Sugarcane,Loamy,6.401436003735144,19.318229353080476,42.843769465243525,7.024500897432883,175.19547255558797,52.7606242594336,80.09945427599912,6,24.527877517938716
2022-11-17,Soybean,Sandy,7.684113940979387,29.32109057475892,51.01279134620995,0.5,79.90764537199121,38.58584944843548,66.31454930046625,6,0.8696362276957378
2022-11-18,Rice,Silt,5.970229033624508,36.195533433631226,55.36522685195437,0.5,108.25350190795412,51.778610301816315,57.99910277164416,3,1.213538395160697
2022-11-19,Sugarcane,Chalk,7.5720167151297755,20.31193241324852,71.5912027567892,6.585462233497944,117.23703483317689,73.32860032913857,88.04569596861359,6,22.217294812409477
2022-11-20,Rice,Loamy,7.384484804741206,35.579669132866215,59.656591128616846,0.8164349287367832,154.63023969287963,52.72856810726663,15.0,8,0.9036498284144473
2022-11-21,Cotton,Loamy,6.141275123576204,25.37922840489168,65.2279594452299,0.5,137.36971963210217,36.5017176238257,83.33555992805985,5,1.0175938799401185
2022-11-22,Wheat,Clay,8.166560124343492,26.889105287401787,43.50125155659221,1.0495609730427686,140.75171027240575,30.25844975761182,131.82610320509747,5,1.0813035597300849
2022-11-23,Soybean,Chalk,6.073343994571153,24.489563538180448,86.06643258673827,0.6174809607785978,168.75303952324975,64.29105840450794,110.04690647123722,6,1.552758534883715
2022-11-24,Wheat,Silt,8.311456235135157,23.421489972911477,53.93764997578756,4.734573696254755,111.11401441681777,112.63137516160847,143.07943409622203,4,1.3057606577553889
2022-11-25,Rice,Peat,7.020952377849167,28.5144002939114,68.5268379681062,3.019532802889182,178.5090491810658,26.604172861243512,59.06100423230926,3,0.7736340444699891
2022-11-26,Soybean,Loamy,6.480960897855784,30.922569489456357,57.04159943546494,0.5492609850641164,116.46657024917971,62.526625299914194,93.80430113758031,2,0.7700490499007595
2022-11-27,Wheat,Loamy,5.434638343594815,17.923109570913173,60.2280183011988,2.628065850236604,155.81844417556528,63.75494055551791,75.05662475331721,8,3.5753821949927826
2022-11-28,Sugarcane,Sandy,6.39408772383795,23.48559624344395,53.089314775848514,0.6999265959508351,100.17944439574569,27.57407067181569,116.56608910926357,4,8.817864736728339
2022-11-29,Maize,Clay,6.255488583806696,38.35420077778612,69.44454871336599,0.660279521913938,143.80124365716634,66.11120362804883,77.07288390903926,10,4.778723503852501
2022-11-30,Rice,Loamy,4.990044337698913,26.417509234548184,50.29486675771416,2.714917603585458,166.326045600925,90.71918711121391,112.08721904838578,3,1.4613275508309624
2022-12-01,Wheat,Loamy,6.238861492738799,27.293550835433187,69.71382071034452,3.278072894945918,76.71710701196074,69.10324663529386,50.75547025665047,5,0.9026256028949794
2022-12-02,Rice,Peat,5.535436183883498,34.33814831173942,63.2176175729143,1.274870770313702,157.7739926164812,42.669883536716675,75.55435817833398,9,3.3104482412920557
2022-12-03,Barley,Peat,7.203190122774538,20.990044005722705,74.4502972929396,4.32424910795206,127.1502288979145,22.770361750232652,70.76688467522013,4,0.5897929814359087
2022-12-04,Rice,Sandy,8.067536570873843,24.728315024789985,75.93022188120912,5.445965491762875,201.53582240841564,58.956205744504835,116.65082968917037,4,1.5159560841981348
2022-12-05,Soybean,Chalk,5.027701188445711,31.53475917278864,60.23629533717214,7.443133722059865,109.44426632044602,47.092600455578946,50.225469715959974,4,0.6147872383213884
2022-12-06,Barley,Sandy,8.5,34.911217850226734,70.4904710336308,2.9509791743705147,131.73976919316073,63.15070659021243,65.95498687214938,4,0.7409532046371212
2022-12-07,Soybean,Sandy,6.345738758737844,10.0,58.27576717196673,0.745479809633877,113.75706124757977,44.01139306533153,74.22117524912174,7,1.3431666869907735
2022-12-08,Maize,Peat,5.329974338073783,19.106649672837015,84.74116635669112,4.140517037111837,146.51365634426693,31.707459584157625,23.705550762676573,3,0.41963285236221776
2022-12-09,Barley,Chalk,7.40930573624982,17.013077549205804,59.615297093052206,0.5,32.67198549668409,51.453154297298454,70.90898190966684,9,0.6478059456741968
2022-12-10,Sugarcane,Peat,5.964254626093942,24.009399172863617,61.97334391284145,0.5998007270109262,63.58482364806602,73.29369178931037,82.57072100582342,2,4.449920496439902
2022-12-11,Rice,Clay,6.401915988762207,17.618617787252255,57.96785903035646,5.365480716436726,146.74260132859442,66.27322250015506,126.77888075597623,3,1.313501705662415
2022-12-12,Wheat,Silt,6.014866106945505,30.31284399607927,54.003855657379596,7.251613099601576,121.0608271965627,44.36746570665994,70.3634256960111,3,1.087601511480616
2022-12-13,Cotton,Silt,5.51991448176212,26.37928272839121,95.0,0.5,39.86166332090335,26.41684121783028,75.8444318048432,10,0.32969894042533143
2022-12-14,Rice,Clay,7.368796438882285,32.11352135483332,72.29617403422579,1.1224293008730661,94.63740214619352,44.19603851214873,62.90662901185901,6,1.65705226226591
2022-12-15,Rice,Silt,6.156438316526975,32.62406365898855,66.0213075200501,2.976095559828451,104.28672962143182,43.67847812279186,65.37390153929192,5,2.0896246206986513
2022-12-16,Maize,Chalk,4.776017849384905,30.43268814732679,57.85668598238498,8.373369808959838,100.59620607108674,48.990128061342816,70.84166449047648,1,0.3391201161632972
2022-12-17,Sugarcane,Peat,7.161272149059119,22.313675591119804,81.6966764040439,2.5369756982932063,157.26222919799835,89.5920093484036,77.00750209472517,5,22.171278973876753
2022-12-18,Cotton,Silt,5.053301178771494,25.834220310052984,56.81539039981605,5.16098360008851,170.25441769765735,43.79662677264029,89.70186974354694,10,2.0049103960109855
2022-12-19,Barley,Chalk,5.116087792789689,21.313008757441583,66.8116878617004,7.682323891248689,30.484969705528613,52.64495277921047,98.11538504942081,8,0.3637744746084166
2022-12-20,Barley,Peat,7.931127445972779,14.082117488241673,95.0,2.1959315203773033,115.22073317944972,65.5450766474273,68.22623444306926,2,0.5400804798256728
2022-12-21,Barley,Chalk,5.064392120947746,32.630302776701726,50.641205984786026,4.046412775201047,124.54992701385545,60.141961478475096,86.17229984279456,2,0.4442090696437107
2022-12-22,Soybean,Clay,4.0,24.327482981845623,73.09361681673755,3.2577952960558814,60.73482415552058,79.31335566016067,66.27300370607826,6,0.6981822563176604
2022-12-23,Soybean,Sandy,7.247433781953795,12.979104287003098,69.32817768357444,3.338397399521633,170.12467420522475,39.12653634333614,58.01345713765092,10,1.7802951429742866
2022-12-24,Wheat,Clay,6.1353638846226435,29.295596568700805,72.92238893145823,2.1836299853672725,134.83933961960668,36.74327629300009,116.13363783630379,1,0.2614507590854225
2022-12-25,Cotton,Silt,6.238813854634261,23.208408659018016,60.72644603772831,2.928055786227963,154.0205354340923,42.64480785433147,80.03038378528807,10,2.0264567258985915
2022-12-26,Barley,Peat,6.12259952797976,10.0,56.116163742704515,2.4248291387130387,102.16835175845677,31.404427982623186,63.09414394183954,8,1.0787384261586688
2022-12-27,Soybean,Chalk,6.778003926822472,14.010165820282571,68.39739437941253,3.0462042218702834,88.84301484212814,51.086725278719896,87.90174302998336,2,0.3739215169174539
2022-12-28,Wheat,Silt,5.596736909716318,19.39511073071123,58.159560646478596,2.1107915147072465,97.2229946413895,53.12525228656583,112.6048721600815,3,0.948731566787594
2022-12-29,Sugarcane,Silt,8.271337849478916,26.684096467551086,30.025430339431587,0.7550033864304708,115.59874198938377,43.341991531321675,62.868722164768656,7,23.23085205056566
2022-12-30,Wheat,Sandy,4.728523423628722,31.304159880404487,52.63301018313834,3.548772177795265,102.97971713600018,60.939743601675474,91.08084596245644,8,1.5779765578451983
2022-12-31,Soybean,Silt,7.033849900012548,31.03015144558045,60.24999501308227,1.4536792538604688,156.22225585394156,61.515672197044175,96.60799193778179,10,3.0845732998911513
2023-01-01,Maize,Sandy,7.270545204651901,29.82290363944242,48.832262692922995,0.5,226.64175095304904,35.39791289473426,85.10193312985058,4,1.9168633194369729
2023-01-02,Maize,Peat,5.588417886999947,24.725101026464166,67.26480224738029,5.717961446121771,143.30243910290565,61.491301180698336,79.80925857618084,5,3.219185820192202
2023-01-03,Barley,Peat,5.271518665666618,38.77785848478574,53.63605734707597,0.600284930270687,42.11021411391175,26.927276286571498,134.5044239435354,2,0.1
2023-01-04,Maize,Chalk,7.720609057004188,30.598969951999088,64.34841653873175,2.334213675823305,126.2028860645017,31.44682428333664,69.79715322967908,10,3.8293926851591165
2023-01-05,Barley,Sandy,5.310967095179942,26.776842953938317,95.0,3.8308930189955177,72.48804292692958,78.6162860866608,78.10758052294561,5,0.705305084729957
2023-01-06,Barley,Clay,5.77200327109932,29.532704845842883,83.40503860442222,3.129837175764579,103.69309833719163,45.45454603531704,67.50034846002805,9,2.0252700145534726
2023-01-07,Soybean,Peat,7.564770754951695,21.807719974755177,73.87237910754665,0.5261313769422749,118.57520017118445,45.952017509867765,91.5547975799428,7,1.9292351471309648
2023-01-08,Maize,Chalk,6.541689480246829,24.54205119172037,92.13843351960298,0.6475287723909107,109.63433933444381,83.33925095474183,32.29003917975581,5,1.0434801442823063
2023-01-09,Barley,Clay,4.343427598845075,10.0,63.91121117610783,0.5,78.59810385072078,53.507745600699664,112.6120025104876,9,1.1521877906197402
2023-01-10,Cotton,Peat,8.5,21.90601870017918,64.06388272818468,0.5,140.87758014795108,44.823855610824175,40.51658499142793,7,0.66152344255456
2023-01-11,Sugarcane,Peat,5.863987089464041,39.07910412613419,49.1660560045691,0.9991828137248131,40.244482655599654,32.007761810837756,92.89217270040491,5,4.88373494034757
2023-01-12,Wheat,Chalk,6.016691252112299,26.18700221829677,84.17232755503603,2.227884291313784,135.45428072959402,59.30679607967676,62.49517724500782,3,0.6800245437715486
2023-01-13,Wheat,Chalk,6.806941102791638,25.853918218892893,94.35488898605843,0.5696735980234541,83.91851773994375,78.98961532858891,128.3482358562506,5,0.7673605011954546
2023-01-14,Soybean,Loamy,7.250092156404888,32.988832761194246,78.61114477922256,10.606855473012773,131.14793488818162,48.65760813437983,88.78097092858448,4,1.0524281762924623
2023-01-15,Maize,Silt,8.5,27.86260332497902,86.35079138972947,3.6002459631543413,66.21255859763971,75.7739172168877,15.0,3,0.18363490585311826
2023-01-16,Maize,Silt,4.507918220713164,18.708129565947242,23.939944156803776,2.6271353004887255,129.25966827837797,47.099131485646,73.19861196872345,4,2.2250532434546924
2023-01-17,Barley,Clay,7.491142650711135,25.189260097522588,95.0,3.431631915110511,175.09253630322002,34.89453738422965,93.03497634640085,8,1.647710695090292
2023-01-18,Rice,Silt,7.3916116328600925,15.918247002571883,63.434852055859594,1.7178371928924507,96.21244945887744,40.28062504212428,71.11950146214367,5,1.577293005334503
2023-01-19,Barley,Clay,6.33540210695106,26.46889736496227,95.0,1.904115114217571,95.33515706245137,35.10242837633167,49.402580824380394,2,0.2233274639594337
2023-01-20,Sugarcane,Peat,7.444728433779467,18.29800038076847,90.97475651064322,6.5856336379283,137.29997885079868,77.54746635655258,15.0,9,6.76028161351884
2023-01-21,Cotton,Loamy,7.621128821163856,32.42635689626995,76.58638116630843,3.839749191245313,128.44278177061608,72.62303889332665,138.05786717114935,10,2.9352604104813285
2023-01-22,Wheat,Loamy,4.8416446580155945,20.918075025829374,59.85447042478556,2.6615565686659766,64.7306335249341,57.797050052766686,159.76493695225406,3,0.6112623662336807
2023-01-23,Barley,Peat,8.5,18.40236872692364,67.3735869031858,8.99997733159418,164.30508502017483,10.0,48.764938715440664,5,0.19861302101149994
2023-01-24,Rice,Chalk,4.62948529623423,24.09734409350817,36.349631573092935,3.2598254906763944,152.3579580438161,79.55621611022838,87.44669696932175,4,1.5644328192808703
2023-01-25,Rice,Sandy,5.137620462513472,27.923134553037706,78.96199116185458,1.525934514929833,171.28362881725397,42.372226024377014,65.96777429833222,6,2.4191267311143068
2023-01-26,Barley,Sandy,6.185854791651084,15.341344025281266,26.674924020713384,0.5,141.83605941491356,37.561959458204946,110.08104791978906,6,1.5001556330167454
2023-01-27,Soybean,Silt,8.5,20.829867221411305,60.51966689176005,1.486215922142966,195.51240981936235,43.339604764448836,71.30215010904955,7,2.188001286899086
2023-01-28,Wheat,Chalk,6.130092044295936,25.841298445547224,88.14856105720935,7.763043732468086,45.09560747050578,50.79753575717584,70.79519657259203,4,0.4048054624731471
2023-01-29,Soybean,Clay,6.4616793319390275,35.70694839629222,75.81087317677444,0.5,180.95654995544407,58.608215268230424,40.231322833544056,2,0.33453487652718056
2023-01-30,Cotton,Loamy,8.218494324685476,10.0,42.0512785828779,0.6120920367040743,104.40314501819392,71.75418895912317,57.20738939420904,1,0.11631206465725431
2023-01-31,Rice,Silt,6.1396182289214325,29.921305629465905,44.8954175401244,4.962482989181829,98.24124083390265,60.566116525856216,106.3710091307055,5,1.9478634166325846
2023-02-01,Rice,Peat,5.085875944483189,21.93147548475114,56.03846536817337,1.3621774279105607,91.42190779275037,50.576499920497966,97.92138315936347,3,1.0831931925660343
2023-02-02,Sugarcane,Chalk,5.999318197714023,21.043117224834656,66.17563675405472,0.6170113384427444,140.37401996783785,42.566274323215374,76.03196219613048,7,20.49865341656228
2023-02-03,Cotton,Loamy,8.144950200566933,19.550984318913933,78.14826236766726,5.073003950258402,152.00973049639884,32.43983879467608,121.08728334093124,9,1.5915851546154869
2023-02-04,Rice,Clay,6.585037996466164,22.08883533092595,74.06207161241261,2.452321673515624,101.34626779054264,57.600607762590855,42.02879058530522,8,2.3364982723037007
2023-02-05,Cotton,Clay,8.5,29.966537607295955,49.118686854448214,2.385296949045539,130.94312107795162,60.59215730971252,45.69954146798954,10,1.4598988869954848
2023-02-06,Wheat,Sandy,7.385521911514586,20.7057082307578,74.2809940615281,1.04350644201608,230.5537308037073,34.72797790565089,74.92790758786444,6,1.5677432351783762
2023-02-07,Maize,Silt,5.72622927632782,38.26873612650898,75.8800552171565,3.3730339637265603,93.20487241145145,28.91727329928746,109.77972138776283,3,0.9110585237853026
2023-02-08,Rice,Peat,6.561291565358094,29.99093427433924,72.3278025496305,5.937726474013088,104.22085668658032,65.67299220165495,128.94942284617315,10,4.524238818170227
2023-02-09,Sugarcane,Loamy,5.476138258229745,26.583777001222963,95.0,4.161347794893212,176.7956928424425,41.560822523677636,15.0,2,2.1906045155194356
2023-02-10,Wheat,Clay,5.697880363221476,23.671551057467013,75.89478438894858,2.843546050460822,56.97949998392703,26.64492519541064,60.35229690617609,9,0.7923004719119436
2023-02-11,Barley,Loamy,8.5,34.51883363062482,79.51734448911824,1.2947475339888173,129.80463486356024,31.065541975807587,118.09478385111815,3,0.4995422282560896
2023-02-12,Cotton,Peat,7.722349412040574,35.68815749406652,93.13787535910646,5.789003862391144,23.384042834785802,60.32424329145134,39.57085824606972,10,0.23705648422690773
2023-02-13,Barley,Loamy,7.533317586808008,15.708942821966044,77.75175654574224,2.50487603675816,64.81995278081772,81.43222968403211,15.0,3,0.13849720520709463
2023-02-14,Soybean,Silt,5.752183621630323,19.384815156807278,56.73416481766063,6.610521914107886,72.39691163749953,70.31189710964998,71.40134944001746,10,1.5203734698803149
2023-02-15,Wheat,Sandy,8.383500879537294,30.07704165113622,83.64054306891705,0.8798073661271716,84.93985830920876,12.437377277006135,115.05886737024326,2,0.1
2023-02-16,Barley,Loamy,7.819298722151524,32.49344755555218,58.97908685269359,3.1865127709086867,70.11207348486758,48.075596682179096,86.01411678627262,7,1.3601549416908034
2023-02-17,Rice,Chalk,8.5,22.597275613525852,50.26087483797246,8.208835211031449,128.03932371452257,66.32009917271255,117.20637310440708,6,1.7895219460162108
2023-02-18,Cotton,Sandy,8.5,19.060441122299977,51.545336186991264,1.4056253594989554,175.99378045019012,20.484788305768827,130.39652443122782,5,0.3434146759150726
2023-02-19,Maize,Peat,4.725092854282973,25.628901007732356,83.47023419389623,9.064157372343953,201.56239485056022,82.37651215658454,116.41318694330289,5,2.1734868021146863
2023-02-20,Wheat,Sandy,5.168192612876111,36.81354744596787,74.3036865909093,1.4950217993579196,78.82319761533597,13.969775333659207,123.44848688322878,7,0.2527563362440014
2023-02-21,Rice,Loamy,5.295454621443636,25.32827408041714,80.91254087852327,1.7270954299189307,149.13708668496554,62.09665438052919,32.56609473200563,8,2.312306946345866
2023-02-22,Sugarcane,Loamy,5.3672712280010755,14.88847384139895,74.37636250451104,4.926617491613149,168.34017573420607,42.98968321064886,63.750666583602325,9,28.38253792177046
2023-02-23,Soybean,Chalk,6.888142837112468,25.876665820619365,67.83270939284802,0.9064452157153733,124.83689416961637,54.36526476362242,51.47137545726442,2,0.4997796532487869
2023-02-24,Cotton,Clay,5.819835857485019,31.26198456983883,69.7701723900127,3.67123141191804,148.33964915746384,51.71680204868706,68.53517495419189,6,1.8551157403130862
2023-02-25,Wheat,Chalk,8.5,24.188981509201934,73.86617714759511,1.0631292934045626,138.40167663181353,32.493056833195524,109.65502119000973,6,0.7946181180803751
2023-02-26,Wheat,Loamy,8.5,35.065334499871284,55.96265093079807,2.7025088590373887,138.34130972366924,60.715731851090325,104.9711712570188,4,1.1875731329365686
2023-02-27,Maize,Sandy,6.492246087105152,31.926792284139886,45.645497348296104,4.487803792823636,90.53456287360274,45.465875634031605,73.06107373536594,10,4.291477971480796
2023-02-28,Maize,Chalk,8.5,24.50592861042916,57.72327404774538,0.5,40.24270616908731,61.662552673883425,117.31804971066845,3,0.5233730575676325
2023-03-01,Sugarcane,Chalk,8.285761552688243,25.345152157123692,73.16185025599384,0.5,106.05238826335977,36.99190508651187,39.93802221651035,3,4.5308638706133655
2023-03-02,Soybean,Clay,5.95915212898729,10.26592235853421,55.28244077188539,8.171366211384353,89.32515692234185,45.11868772437297,148.80354260059653,1,0.19009008270416566
2023-03-03,Sugarcane,Loamy,4.088941587169327,34.6818137992973,95.0,5.075680716348788,108.88492499295744,61.13210546315628,102.98338515311309,4,13.772461587984347
2023-03-04,Rice,Loamy,6.238437938047125,22.363861210637513,71.61894825039933,6.2869449896666705,158.4580490119298,35.536767333129575,127.16269130908574,4,1.9173800921303559
2023-03-05,Rice,Peat,5.726453442705832,21.800346085789208,66.79231234865588,1.7337911983690675,177.42701217497802,73.42753625800007,67.63563581503871,3,1.2330794880823925
2023-03-06,Sugarcane,Clay,6.7478067501749965,20.60117114778066,55.9049402626207,3.7800623989897186,126.02925501502094,55.90624258670431,56.10294612101741,4,14.669343435938849
2023-03-07,Soybean,Peat,6.607073944249699,28.653580499920768,78.73605518013669,15.0,72.63932781689887,89.65756099735009,123.89351566079071,3,0.3297037590320074
2023-03-08,Sugarcane,Peat,6.575621190679074,15.970455993898726,46.820866605847236,1.6997087311624468,104.42820360533757,46.718753035953256,84.64758353757412,1,2.0261988415766448
2023-03-09,Soybean,Peat,7.1284216896549975,17.126617746299647,69.7365715674817,5.627638113476905,89.10478610743837,55.463329704957815,63.646347816451936,3,0.6154281944551242
2023-03-10,Soybean,Silt,5.044973663499586,24.579799186405175,58.46705480109255,0.5,124.95838193807758,45.48947690073398,82.84064324819428,5,1.61988644190972
2023-03-11,Barley,Peat,6.993632333083649,19.987893347321055,66.81394464124533,2.354884198405269,101.3298583970467,50.1136353824663,70.43519701696997,1,0.29598595046003295
2023-03-12,Cotton,Chalk,5.972460616379593,27.681868586984656,72.29409788613596,1.2159745392028536,156.10649098252662,61.111309545859626,89.3589539791783,5,0.9531719541509903
2023-03-13,Soybean,Sandy,6.7399786398364245,20.280885765070536,47.81506515526153,2.2212849662898067,86.08181276839021,82.3681553674796,118.47257984159015,6,1.278279600919206
2023-03-14,Maize,Chalk,7.6488918142786275,37.76029011500469,39.93601981020687,0.5,207.33730529510802,78.61989682062219,81.31667696354498,10,3.928254964243818
2023-03-15,Soybean,Chalk,5.030720272134764,30.547660054275234,51.02520822369005,1.3750882267498556,61.105406408875126,65.62080464672681,17.186108434308508,6,0.19363034718104014
2023-03-16,Soybean,Loamy,6.162447616796516,30.447089699031586,78.18862613085878,0.5,132.22866385564495,28.6518835781955,55.47285172403902,9,1.3464341094901906
2023-03-17,Soybean,Silt,6.357758919165363,20.160305969429537,70.59700087212174,1.8104302818959055,55.57837333100734,42.630095746733936,71.11841257671,5,0.820831757687734
2023-03-18,Barley,Peat,5.882877234115231,44.24543739551559,58.95648010171824,1.7490863897679065,161.91575397681527,61.689360627602525,75.85446200830408,9,1.0927356250778577
2023-03-19,Barley,Loamy,7.5797953953595485,21.487911885805378,94.52220650477628,1.2001351035832184,121.87531450624506,34.081775783622945,20.01376581955907,7,0.34341837062817415
2023-03-20,Rice,Clay,5.635533969439434,19.28951778167907,84.27647545796748,8.887592011221422,128.23015194143747,49.67046808458592,66.06075563249655,8,2.577867870842226
2023-03-21,Barley,Clay,5.833519520669194,30.653940775642784,80.65192977417145,0.5,84.10973877468089,53.20996150701418,77.44969798333501,9,1.5959021887014901
2023-03-22,Maize,Loamy,5.648097040457523,26.561825063522647,54.13691913851825,5.22682830485583,163.43805454890884,86.40732596776597,58.29193679869792,7,5.494065882335867
2023-03-23,Maize,Sandy,7.810466493726562,18.45292552607058,80.48521430250898,1.3151760107577883,145.71370929553055,46.85596244773034,78.93747539005523,4,1.791678580662904
2023-03-24,Barley,Loamy,5.90906706510534,42.56677729670865,70.11062231143862,0.6668582017747346,98.18339138614593,18.535539488592022,118.6335854414354,7,0.41833729091503147
2023-03-25,Sugarcane,Loamy,7.052054469060267,32.804795985542704,54.16602657402558,0.95466674276401,119.33773475251968,65.41292053810325,63.535707010026854,2,11.891845546887863
